repeat,stress_type,model,rank,feature,is_noise,is_injected_false_signal,domain,importance
4,Permuted feature,Logistic Regression,14,Creatinine_min,False,False,Renal,0.7834578801354647
4,Permuted feature,Logistic Regression,15,Platelets_last,False,False,Hematologic,0.7720822549673152
4,Permuted feature,Logistic Regression,16,GCS_last,False,False,Neurological,0.7169465385900006
4,Permuted feature,Logistic Regression,17,NIDiasABP_missing,False,False,Measurement process,0.7137321734138266
4,Permuted feature,Logistic Regression,18,NIMAP_median,False,False,Cardiovascular,0.7104775420117823
4,Permuted feature,Logistic Regression,19,Platelets_first,False,False,Hematologic,0.7086049620215265
4,Permuted feature,Logistic Regression,20,BUN_max,False,False,Renal,0.7057394121504057
4,Permuted feature,Linear SVM,1,pH_median,False,False,Metabolic / acid-base,1.854396042489917
4,Permuted feature,Linear SVM,2,WBC_max,False,False,Hematologic,1.6528783305767343
4,Permuted feature,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.477813776981263
4,Permuted feature,Linear SVM,4,WBC_mean,False,False,Hematologic,0.9391999832959229
4,Permuted feature,Linear SVM,5,PaO2_count,False,False,Measurement process,0.688797063489778
4,Permuted feature,Linear SVM,6,BUN_mean,False,False,Renal,0.6339847501492095
4,Permuted feature,Linear SVM,7,PaCO2_count,False,False,Measurement process,0.5946928092484501
4,Permuted feature,Linear SVM,8,DiasABP_count,False,False,Measurement process,0.544258021044603
4,Permuted feature,Linear SVM,9,NIMAP_missing,False,False,Measurement process,0.5015790234430998
4,Permuted feature,Linear SVM,10,Creatinine_max,False,False,Renal,0.49350371761125067
4,Permuted feature,Linear SVM,11,BUN_median,False,False,Renal,0.484682752023287
4,Permuted feature,Linear SVM,12,Platelets_min,False,False,Hematologic,0.46127098616446144
4,Permuted feature,Linear SVM,13,pH_first,False,False,Metabolic / acid-base,0.42399193169478067
4,Permuted feature,Linear SVM,14,NIDiasABP_missing,False,False,Measurement process,0.39490769669005615
4,Permuted feature,Linear SVM,15,NIDiasABP_count,False,False,Measurement process,0.37669698618386926
4,Permuted feature,Linear SVM,16,DiasABP_mean,False,False,Cardiovascular,0.37591923743548794
4,Permuted feature,Linear SVM,17,SysABP_count,False,False,Measurement process,0.3700399071581718
4,Permuted feature,Linear SVM,18,pH_std,False,False,Metabolic / acid-base,0.355927534073505
4,Permuted feature,Linear SVM,19,PaCO2_missing,False,False,Measurement process,0.3481501555503392
4,Permuted feature,Linear SVM,20,Creatinine_min,False,False,Renal,0.3432674336036577
4,Permuted feature,XGBoost,1,GCS_last,False,False,Neurological,309.2184143066406
4,Permuted feature,XGBoost,2,BUN_last,False,False,Renal,191.3606414794922
4,Permuted feature,XGBoost,3,BUN_min,False,False,Renal,186.01260375976562
4,Permuted feature,XGBoost,4,PaO2_max,False,False,Respiratory,145.06857299804688
4,Permuted feature,XGBoost,5,Urine_total,False,False,Renal,141.50242614746094
4,Permuted feature,XGBoost,6,BUN_mean,False,False,Renal,133.95530700683594
4,Permuted feature,XGBoost,7,GCS_median,False,False,Neurological,128.5290985107422
4,Permuted feature,XGBoost,8,GCS_min,False,False,Neurological,111.87911987304688
4,Permuted feature,XGBoost,9,BUN_max,False,False,Renal,98.14910125732422
4,Permuted feature,XGBoost,10,SysABP_mean,False,False,Cardiovascular,87.74551391601562
4,Permuted feature,XGBoost,11,Urine_max,False,False,Renal,82.8504638671875
4,Permuted feature,XGBoost,12,PaO2_first,False,False,Respiratory,80.24545288085938
4,Permuted feature,XGBoost,13,Urine_mean,False,False,Renal,77.28817749023438
4,Permuted feature,XGBoost,14,static_ICUType,False,False,Static / demographic,71.68486022949219
4,Permuted feature,XGBoost,15,Platelets_mean,False,False,Hematologic,70.08885192871094
4,Permuted feature,XGBoost,16,static_Age,False,False,Static / demographic,65.71553039550781
4,Permuted feature,XGBoost,17,PaO2_mean,False,False,Respiratory,64.44227600097656
4,Permuted feature,XGBoost,18,Temp_last,False,False,Metabolic / acid-base,62.20730209350586
4,Permuted feature,XGBoost,19,GCS_std,False,False,Neurological,61.55967330932617
4,Permuted feature,XGBoost,20,PaCO2_mean,False,False,Respiratory,61.33384323120117
4,Spurious proxy,Logistic Regression,1,spurious_proxy_003,True,True,Injected false signal,0.6937581897209018
4,Spurious proxy,Logistic Regression,2,spurious_proxy_012,True,True,Injected false signal,0.6833831735036805
4,Spurious proxy,Logistic Regression,3,spurious_proxy_009,True,True,Injected false signal,0.6751200824909417
4,Spurious proxy,Logistic Regression,4,spurious_proxy_002,True,True,Injected false signal,0.6728328341847374
4,Spurious proxy,Logistic Regression,5,spurious_proxy_015,True,True,Injected false signal,0.6686592177240182
4,Spurious proxy,Logistic Regression,6,spurious_proxy_004,True,True,Injected false signal,0.6664929353689965
4,Spurious proxy,Logistic Regression,7,spurious_proxy_005,True,True,Injected false signal,0.6589892751645889
4,Spurious proxy,Logistic Regression,8,spurious_proxy_016,True,True,Injected false signal,0.6529720932122342
4,Spurious proxy,Logistic Regression,9,spurious_proxy_001,True,True,Injected false signal,0.6419700137750336
4,Spurious proxy,Logistic Regression,10,spurious_proxy_011,True,True,Injected false signal,0.6412921540693315
4,Spurious proxy,Logistic Regression,11,spurious_proxy_017,True,True,Injected false signal,0.6376210337822238
4,Spurious proxy,Logistic Regression,12,spurious_proxy_007,True,True,Injected false signal,0.6300886246961558
4,Spurious proxy,Logistic Regression,13,spurious_proxy_013,True,True,Injected false signal,0.6270976982031571
4,Spurious proxy,Logistic Regression,14,spurious_proxy_006,True,True,Injected false signal,0.6233525376724857
4,Spurious proxy,Logistic Regression,15,spurious_proxy_018,True,True,Injected false signal,0.6212633045198849
4,Spurious proxy,Logistic Regression,16,spurious_proxy_008,True,True,Injected false signal,0.6189944900002067
4,Spurious proxy,Logistic Regression,17,spurious_proxy_010,True,True,Injected false signal,0.6186448957846763
4,Spurious proxy,Logistic Regression,18,spurious_proxy_019,True,True,Injected false signal,0.6160231178984578
4,Spurious proxy,Logistic Regression,19,spurious_proxy_020,True,True,Injected false signal,0.6112737889742366
4,Spurious proxy,Logistic Regression,20,spurious_proxy_014,True,True,Injected false signal,0.6034581919798891
4,Spurious proxy,Linear SVM,1,spurious_proxy_015,True,True,Injected false signal,0.06647712634142532
4,Spurious proxy,Linear SVM,2,spurious_proxy_012,True,True,Injected false signal,0.06378848362381084
4,Spurious proxy,Linear SVM,3,spurious_proxy_003,True,True,Injected false signal,0.06353068945099324
4,Spurious proxy,Linear SVM,4,spurious_proxy_004,True,True,Injected false signal,0.059695323577427566
4,Spurious proxy,Linear SVM,5,spurious_proxy_009,True,True,Injected false signal,0.05857450869114314
4,Spurious proxy,Linear SVM,6,spurious_proxy_002,True,True,Injected false signal,0.0571848801034208
4,Spurious proxy,Linear SVM,7,spurious_proxy_007,True,True,Injected false signal,0.05685157753510791
4,Spurious proxy,Linear SVM,8,spurious_proxy_005,True,True,Injected false signal,0.054943202107621304
4,Spurious proxy,Linear SVM,9,spurious_proxy_016,True,True,Injected false signal,0.053067741995667106
4,Spurious proxy,Linear SVM,10,spurious_proxy_011,True,True,Injected false signal,0.05164274777636173
4,Spurious proxy,Linear SVM,11,spurious_proxy_006,True,True,Injected false signal,0.05071783365570969
4,Spurious proxy,Linear SVM,12,spurious_proxy_008,True,True,Injected false signal,0.050344522256009806
4,Spurious proxy,Linear SVM,13,spurious_proxy_010,True,True,Injected false signal,0.049812988951860156
4,Spurious proxy,Linear SVM,14,spurious_proxy_017,True,True,Injected false signal,0.04978352972991881
4,Spurious proxy,Linear SVM,15,spurious_proxy_001,True,True,Injected false signal,0.049654241374279415
4,Spurious proxy,Linear SVM,16,spurious_proxy_013,True,True,Injected false signal,0.048824013104268274
4,Spurious proxy,Linear SVM,17,spurious_proxy_020,True,True,Injected false signal,0.04607555547680948
4,Spurious proxy,Linear SVM,18,spurious_proxy_018,True,True,Injected false signal,0.045439398271313734
4,Spurious proxy,Linear SVM,19,spurious_proxy_019,True,True,Injected false signal,0.04426265754075573
4,Spurious proxy,Linear SVM,20,spurious_proxy_014,True,True,Injected false signal,0.038898085999671844
4,Spurious proxy,XGBoost,1,spurious_proxy_002,True,True,Injected false signal,1916.9453125
4,Spurious proxy,XGBoost,2,spurious_proxy_014,True,True,Injected false signal,443.7223815917969
4,Spurious proxy,XGBoost,3,spurious_proxy_003,True,True,Injected false signal,372.4704284667969
4,Spurious proxy,XGBoost,4,spurious_proxy_010,True,True,Injected false signal,358.550048828125
4,Spurious proxy,XGBoost,5,spurious_proxy_018,True,True,Injected false signal,200.12930297851562
4,Spurious proxy,XGBoost,6,spurious_proxy_009,True,True,Injected false signal,162.91859436035156
4,Spurious proxy,XGBoost,7,spurious_proxy_013,True,True,Injected false signal,102.76815795898438
4,Spurious proxy,XGBoost,8,spurious_proxy_008,True,True,Injected false signal,76.06869506835938
4,Spurious proxy,XGBoost,9,spurious_proxy_005,True,True,Injected false signal,65.24547576904297
4,Spurious proxy,XGBoost,10,spurious_proxy_007,True,True,Injected false signal,55.07032012939453
4,Spurious proxy,XGBoost,11,spurious_proxy_019,True,True,Injected false signal,43.9639778137207
4,Spurious proxy,XGBoost,12,spurious_proxy_001,True,True,Injected false signal,17.21178436279297
4,Spurious proxy,XGBoost,13,spurious_proxy_020,True,True,Injected false signal,13.903602600097656
4,Spurious proxy,XGBoost,14,spurious_proxy_016,True,True,Injected false signal,11.83965015411377
4,Spurious proxy,XGBoost,15,spurious_proxy_012,True,True,Injected false signal,11.497110366821289
4,Spurious proxy,XGBoost,16,spurious_proxy_011,True,True,Injected false signal,6.726413726806641
4,Spurious proxy,XGBoost,17,spurious_proxy_017,True,True,Injected false signal,5.510692596435547
4,Spurious proxy,XGBoost,18,spurious_proxy_006,True,True,Injected false signal,4.363363742828369
4,Spurious proxy,XGBoost,19,spurious_proxy_004,True,True,Injected false signal,4.128143787384033
4,Spurious proxy,XGBoost,20,spurious_proxy_015,True,True,Injected false signal,3.0966689586639404
5,Gaussian noise,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.4520847636944234
5,Gaussian noise,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.315208194456301
5,Gaussian noise,Logistic Regression,3,PaO2_count,False,False,Measurement process,1.2742884419285907
5,Gaussian noise,Logistic Regression,4,WBC_max,False,False,Hematologic,1.1562790830387204
5,Gaussian noise,Logistic Regression,5,Platelets_min,False,False,Hematologic,1.1419050402142537
5,Gaussian noise,Logistic Regression,6,NIMAP_missing,False,False,Measurement process,1.0797701456130977
5,Gaussian noise,Logistic Regression,7,GCS_mean,False,False,Neurological,0.9475024842057856
5,Gaussian noise,Logistic Regression,8,PaCO2_count,False,False,Measurement process,0.9086343228985455
5,Gaussian noise,Logistic Regression,9,Urine_mean,False,False,Renal,0.9080736910562324
5,Gaussian noise,Logistic Regression,10,DiasABP_mean,False,False,Cardiovascular,0.9056639436468487
5,Gaussian noise,Logistic Regression,11,HR_mean,False,False,Cardiovascular,0.8689943344527352
5,Gaussian noise,Logistic Regression,12,NIDiasABP_missing,False,False,Measurement process,0.861464735552262
5,Gaussian noise,Logistic Regression,13,BUN_last,False,False,Renal,0.8451303274594797
5,Gaussian noise,Logistic Regression,14,Platelets_last,False,False,Hematologic,0.8415683198567873
5,Gaussian noise,Logistic Regression,15,Creatinine_max,False,False,Renal,0.7841165799195227
5,Gaussian noise,Logistic Regression,16,K_mean,False,False,Other clinical,0.7731807730781383
5,Gaussian noise,Logistic Regression,17,Creatinine_min,False,False,Renal,0.7632470188261036
5,Gaussian noise,Logistic Regression,18,BUN_median,False,False,Renal,0.7597452905196186
5,Gaussian noise,Logistic Regression,19,pH_last,False,False,Metabolic / acid-base,0.7569711136723271
5,Gaussian noise,Logistic Regression,20,WBC_std,False,False,Hematologic,0.7553076232559548
5,Gaussian noise,Linear SVM,1,WBC_max,False,False,Hematologic,2.009642520722679
5,Gaussian noise,Linear SVM,2,pH_median,False,False,Metabolic / acid-base,1.6853199058084853
5,Gaussian noise,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.2811600757241908
5,Gaussian noise,Linear SVM,4,PaO2_count,False,False,Measurement process,0.8189947680778659
5,Gaussian noise,Linear SVM,5,WBC_mean,False,False,Hematologic,0.7359012870228621
5,Gaussian noise,Linear SVM,6,PaCO2_count,False,False,Measurement process,0.7084580370379692
5,Gaussian noise,Linear SVM,7,DiasABP_count,False,False,Measurement process,0.6908452866643923
5,Gaussian noise,Linear SVM,8,BUN_mean,False,False,Renal,0.6182804496112964
5,Gaussian noise,Linear SVM,9,NIMAP_missing,False,False,Measurement process,0.5118458937653172
5,Gaussian noise,Linear SVM,10,SysABP_count,False,False,Measurement process,0.5060971647116324
5,Gaussian noise,Linear SVM,11,Platelets_min,False,False,Hematologic,0.5014498540676706
5,Gaussian noise,Linear SVM,12,BUN_median,False,False,Renal,0.4895997740022808
5,Gaussian noise,Linear SVM,13,pH_first,False,False,Metabolic / acid-base,0.4655013906334974
5,Gaussian noise,Linear SVM,14,Creatinine_max,False,False,Renal,0.4486062628311052
5,Gaussian noise,Linear SVM,15,NIDiasABP_missing,False,False,Measurement process,0.4354654357254316
5,Gaussian noise,Linear SVM,16,pH_std,False,False,Metabolic / acid-base,0.4196937659886264
5,Gaussian noise,Linear SVM,17,DiasABP_mean,False,False,Cardiovascular,0.40013851548349444
5,Gaussian noise,Linear SVM,18,PaCO2_missing,False,False,Measurement process,0.3844514370696847
5,Gaussian noise,Linear SVM,19,NIDiasABP_count,False,False,Measurement process,0.37165012501720757
5,Gaussian noise,Linear SVM,20,Urine_mean,False,False,Renal,0.36274968932547996
5,Gaussian noise,XGBoost,1,GCS_last,False,False,Neurological,329.7143249511719
5,Gaussian noise,XGBoost,2,BUN_last,False,False,Renal,184.54185485839844
5,Gaussian noise,XGBoost,3,GCS_median,False,False,Neurological,148.3546600341797
5,Gaussian noise,XGBoost,4,BUN_min,False,False,Renal,147.5599365234375
5,Gaussian noise,XGBoost,5,Urine_total,False,False,Renal,142.73965454101562
5,Gaussian noise,XGBoost,6,PaO2_first,False,False,Respiratory,101.68112182617188
5,Gaussian noise,XGBoost,7,BUN_mean,False,False,Renal,94.99968719482422
5,Gaussian noise,XGBoost,8,PaCO2_mean,False,False,Respiratory,90.00069427490234
5,Gaussian noise,XGBoost,9,BUN_max,False,False,Renal,89.97209930419922
5,Gaussian noise,XGBoost,10,GCS_min,False,False,Neurological,86.71664428710938
5,Gaussian noise,XGBoost,11,PaO2_mean,False,False,Respiratory,81.21086883544922
5,Gaussian noise,XGBoost,12,static_Age,False,False,Static / demographic,73.66242218017578
5,Gaussian noise,XGBoost,13,Na_first,False,False,Other clinical,73.39892578125
5,Gaussian noise,XGBoost,14,Platelets_mean,False,False,Hematologic,72.41692352294922
5,Gaussian noise,XGBoost,15,Temp_mean,False,False,Metabolic / acid-base,72.26911163330078
5,Gaussian noise,XGBoost,16,PaO2_max,False,False,Respiratory,70.00786590576172
5,Gaussian noise,XGBoost,17,Urine_mean,False,False,Renal,67.50176239013672
5,Gaussian noise,XGBoost,18,Na_count,False,False,Measurement process,64.4212417602539
5,Gaussian noise,XGBoost,19,static_ICUType,False,False,Static / demographic,62.72216033935547
5,Gaussian noise,XGBoost,20,Platelets_max,False,False,Hematologic,61.61128616333008
5,Permuted feature,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.654396754648068
5,Permuted feature,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3803891152221803
5,Permuted feature,Logistic Regression,3,WBC_max,False,False,Hematologic,1.2002710227918119
5,Permuted feature,Logistic Regression,4,Platelets_min,False,False,Hematologic,1.1032995163160926
5,Permuted feature,Logistic Regression,5,NIMAP_missing,False,False,Measurement process,1.0896209416403595
5,Permuted feature,Logistic Regression,6,PaO2_count,False,False,Measurement process,0.998977040594105
5,Permuted feature,Logistic Regression,7,Creatinine_max,False,False,Renal,0.9985442553275136
5,Permuted feature,Logistic Regression,8,Platelets_last,False,False,Hematologic,0.9127354963639696
5,Permuted feature,Logistic Regression,9,Creatinine_min,False,False,Renal,0.9080192562859252
5,Permuted feature,Logistic Regression,10,GCS_mean,False,False,Neurological,0.894942278942264
5,Permuted feature,Logistic Regression,11,pH_last,False,False,Metabolic / acid-base,0.8903491378581346
5,Permuted feature,Logistic Regression,12,Urine_mean,False,False,Renal,0.8650668026826682
5,Permuted feature,Logistic Regression,13,HR_mean,False,False,Cardiovascular,0.8408868091470806
5,Permuted feature,Logistic Regression,14,BUN_last,False,False,Renal,0.8313595217234726
5,Permuted feature,Logistic Regression,15,DiasABP_mean,False,False,Cardiovascular,0.8288659738070819
5,Permuted feature,Logistic Regression,16,WBC_std,False,False,Hematologic,0.8030759069958711
5,Permuted feature,Logistic Regression,17,Platelets_first,False,False,Hematologic,0.787818461733662
5,Permuted feature,Logistic Regression,18,PaCO2_missing,False,False,Measurement process,0.7646891604636252
5,Permuted feature,Logistic Regression,19,GCS_last,False,False,Neurological,0.7277390609333397
5,Permuted feature,Logistic Regression,20,K_mean,False,False,Other clinical,0.7129491486870104
5,Permuted feature,Linear SVM,1,WBC_max,False,False,Hematologic,1.997333761931958
5,Permuted feature,Linear SVM,2,pH_median,False,False,Metabolic / acid-base,1.8107158292004248
5,Permuted feature,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.4093356378707576
5,Permuted feature,Linear SVM,4,WBC_mean,False,False,Hematologic,0.9598277482980054
5,Permuted feature,Linear SVM,5,DiasABP_count,False,False,Measurement process,0.7341181695545184
5,Permuted feature,Linear SVM,6,BUN_mean,False,False,Renal,0.6740010864363752
5,Permuted feature,Linear SVM,7,PaO2_count,False,False,Measurement process,0.6469213037134203
5,Permuted feature,Linear SVM,8,SysABP_count,False,False,Measurement process,0.5498098550949966
5,Permuted feature,Linear SVM,9,Creatinine_max,False,False,Renal,0.5421213436001829
5,Permuted feature,Linear SVM,10,PaCO2_count,False,False,Measurement process,0.5399157582839712
5,Permuted feature,Linear SVM,11,pH_first,False,False,Metabolic / acid-base,0.5163959922916768
5,Permuted feature,Linear SVM,12,NIMAP_missing,False,False,Measurement process,0.50715172909067
5,Permuted feature,Linear SVM,13,BUN_median,False,False,Renal,0.4922238559583843
5,Permuted feature,Linear SVM,14,Platelets_min,False,False,Hematologic,0.4601384729243077
5,Permuted feature,Linear SVM,15,pH_std,False,False,Metabolic / acid-base,0.43878287337420924
5,Permuted feature,Linear SVM,16,NIDiasABP_count,False,False,Measurement process,0.4048518896249262
5,Permuted feature,Linear SVM,17,BUN_min,False,False,Renal,0.3899401928578223
5,Permuted feature,Linear SVM,18,Creatinine_min,False,False,Renal,0.38578062996411105
5,Permuted feature,Linear SVM,19,PaCO2_missing,False,False,Measurement process,0.37860403600779685
5,Permuted feature,Linear SVM,20,DiasABP_mean,False,False,Cardiovascular,0.3739949398660475
5,Permuted feature,XGBoost,1,GCS_last,False,False,Neurological,293.5981750488281
5,Permuted feature,XGBoost,2,BUN_min,False,False,Renal,196.34463500976562
5,Permuted feature,XGBoost,3,BUN_last,False,False,Renal,181.6087188720703
5,Permuted feature,XGBoost,4,Urine_total,False,False,Renal,138.05917358398438
5,Permuted feature,XGBoost,5,GCS_median,False,False,Neurological,126.09957885742188
5,Permuted feature,XGBoost,6,GCS_min,False,False,Neurological,96.92059326171875
5,Permuted feature,XGBoost,7,BUN_median,False,False,Renal,86.92537689208984
5,Permuted feature,XGBoost,8,PaO2_first,False,False,Respiratory,79.37970733642578
5,Permuted feature,XGBoost,9,PaCO2_median,False,False,Respiratory,78.71800994873047
5,Permuted feature,XGBoost,10,Platelets_mean,False,False,Hematologic,77.82414245605469
5,Permuted feature,XGBoost,11,BUN_mean,False,False,Renal,76.13043975830078
5,Permuted feature,XGBoost,12,Urine_max,False,False,Renal,74.471435546875
5,Permuted feature,XGBoost,13,GCS_max,False,False,Neurological,70.92633819580078
5,Permuted feature,XGBoost,14,static_Age,False,False,Static / demographic,69.15660095214844
5,Permuted feature,XGBoost,15,static_ICUType,False,False,Static / demographic,68.97603607177734
5,Permuted feature,XGBoost,16,PaO2_max,False,False,Respiratory,68.95198822021484
5,Permuted feature,XGBoost,17,GCS_std,False,False,Neurological,67.84129333496094
5,Permuted feature,XGBoost,18,NIDiasABP_median,False,False,Cardiovascular,65.8070068359375
5,Permuted feature,XGBoost,19,Urine_std,False,False,Renal,65.46968078613281
5,Permuted feature,XGBoost,20,Temp_last,False,False,Metabolic / acid-base,59.88079071044922
5,Spurious proxy,Logistic Regression,1,spurious_proxy_020,True,True,Injected false signal,0.6852576963121497
5,Spurious proxy,Logistic Regression,2,spurious_proxy_011,True,True,Injected false signal,0.6847691086694251
5,Spurious proxy,Logistic Regression,3,spurious_proxy_017,True,True,Injected false signal,0.684051964834403
5,Spurious proxy,Logistic Regression,4,spurious_proxy_009,True,True,Injected false signal,0.6811875092725042
5,Spurious proxy,Logistic Regression,5,spurious_proxy_007,True,True,Injected false signal,0.6740415848766202
5,Spurious proxy,Logistic Regression,6,spurious_proxy_006,True,True,Injected false signal,0.6691797254500104
5,Spurious proxy,Logistic Regression,7,spurious_proxy_018,True,True,Injected false signal,0.6627338120152149
5,Spurious proxy,Logistic Regression,8,spurious_proxy_014,True,True,Injected false signal,0.6599754615162772
5,Spurious proxy,Logistic Regression,9,spurious_proxy_013,True,True,Injected false signal,0.6588296888999988
5,Spurious proxy,Logistic Regression,10,spurious_proxy_015,True,True,Injected false signal,0.6583638567608242
5,Spurious proxy,Logistic Regression,11,spurious_proxy_019,True,True,Injected false signal,0.6496792605538505
5,Spurious proxy,Logistic Regression,12,spurious_proxy_004,True,True,Injected false signal,0.6437616936716649
5,Spurious proxy,Logistic Regression,13,spurious_proxy_005,True,True,Injected false signal,0.6389578834402768
5,Spurious proxy,Logistic Regression,14,spurious_proxy_001,True,True,Injected false signal,0.6386807514438422
5,Spurious proxy,Logistic Regression,15,spurious_proxy_002,True,True,Injected false signal,0.6292628743309208
5,Spurious proxy,Logistic Regression,16,spurious_proxy_003,True,True,Injected false signal,0.6269905851415526
5,Spurious proxy,Logistic Regression,17,spurious_proxy_010,True,True,Injected false signal,0.621596925480154
5,Spurious proxy,Logistic Regression,18,spurious_proxy_008,True,True,Injected false signal,0.6186775328638585
5,Spurious proxy,Logistic Regression,19,spurious_proxy_016,True,True,Injected false signal,0.610182856846959
5,Spurious proxy,Logistic Regression,20,spurious_proxy_012,True,True,Injected false signal,0.5997805003488356
5,Spurious proxy,Linear SVM,1,spurious_proxy_006,True,True,Injected false signal,0.06766495421013155
5,Spurious proxy,Linear SVM,2,spurious_proxy_011,True,True,Injected false signal,0.06554566272443808
5,Spurious proxy,Linear SVM,3,spurious_proxy_009,True,True,Injected false signal,0.06407776381083301
5,Spurious proxy,Linear SVM,4,spurious_proxy_017,True,True,Injected false signal,0.06202610980036971
5,Spurious proxy,Linear SVM,5,spurious_proxy_007,True,True,Injected false signal,0.06138347193350501
5,Spurious proxy,Linear SVM,6,spurious_proxy_020,True,True,Injected false signal,0.06087498242862806
5,Spurious proxy,Linear SVM,7,spurious_proxy_001,True,True,Injected false signal,0.06022222751348487
5,Spurious proxy,Linear SVM,8,spurious_proxy_013,True,True,Injected false signal,0.05592255468549903
5,Spurious proxy,Linear SVM,9,spurious_proxy_015,True,True,Injected false signal,0.05520048280724786
5,Spurious proxy,Linear SVM,10,spurious_proxy_014,True,True,Injected false signal,0.05357635832489944
5,Spurious proxy,Linear SVM,11,spurious_proxy_005,True,True,Injected false signal,0.052328806978041674
5,Spurious proxy,Linear SVM,12,spurious_proxy_010,True,True,Injected false signal,0.0510534086005162
5,Spurious proxy,Linear SVM,13,spurious_proxy_018,True,True,Injected false signal,0.04855109642070201
5,Spurious proxy,Linear SVM,14,spurious_proxy_008,True,True,Injected false signal,0.04564300643216516
5,Spurious proxy,Linear SVM,15,spurious_proxy_019,True,True,Injected false signal,0.045428797526144926
5,Spurious proxy,Linear SVM,16,spurious_proxy_002,True,True,Injected false signal,0.04503516949770728
5,Spurious proxy,Linear SVM,17,spurious_proxy_003,True,True,Injected false signal,0.04385940521183751
5,Spurious proxy,Linear SVM,18,spurious_proxy_004,True,True,Injected false signal,0.043338616945482036
5,Spurious proxy,Linear SVM,19,spurious_proxy_016,True,True,Injected false signal,0.03818643773234049
5,Spurious proxy,Linear SVM,20,spurious_proxy_012,True,True,Injected false signal,0.03695428646150023
5,Spurious proxy,XGBoost,1,spurious_proxy_009,True,True,Injected false signal,1656.8389892578125
5,Spurious proxy,XGBoost,2,spurious_proxy_015,True,True,Injected false signal,1467.673095703125
5,Spurious proxy,XGBoost,3,spurious_proxy_014,True,True,Injected false signal,990.8082885742188
5,Spurious proxy,XGBoost,4,spurious_proxy_019,True,True,Injected false signal,865.6900634765625
5,Spurious proxy,XGBoost,5,spurious_proxy_018,True,True,Injected false signal,475.83441162109375
5,Spurious proxy,XGBoost,6,spurious_proxy_008,True,True,Injected false signal,466.9704284667969
5,Spurious proxy,XGBoost,7,spurious_proxy_017,True,True,Injected false signal,275.38702392578125
5,Spurious proxy,XGBoost,8,spurious_proxy_013,True,True,Injected false signal,127.8714599609375
5,Spurious proxy,XGBoost,9,spurious_proxy_006,True,True,Injected false signal,73.01912689208984
5,Spurious proxy,XGBoost,10,spurious_proxy_012,True,True,Injected false signal,72.52539825439453
5,Spurious proxy,XGBoost,11,spurious_proxy_005,True,True,Injected false signal,40.748443603515625
5,Spurious proxy,XGBoost,12,spurious_proxy_001,True,True,Injected false signal,26.710317611694336
5,Spurious proxy,XGBoost,13,spurious_proxy_003,True,True,Injected false signal,23.625713348388672
5,Spurious proxy,XGBoost,14,spurious_proxy_007,True,True,Injected false signal,19.866985321044922
5,Spurious proxy,XGBoost,15,spurious_proxy_011,True,True,Injected false signal,18.270959854125977
5,Spurious proxy,XGBoost,16,spurious_proxy_020,True,True,Injected false signal,17.059438705444336
5,Spurious proxy,XGBoost,17,spurious_proxy_004,True,True,Injected false signal,14.484190940856934
5,Spurious proxy,XGBoost,18,spurious_proxy_002,True,True,Injected false signal,12.668996810913086
5,Spurious proxy,XGBoost,19,spurious_proxy_010,True,True,Injected false signal,7.745791912078857
5,Spurious proxy,XGBoost,20,spurious_proxy_016,True,True,Injected false signal,6.6289753913879395
6,Gaussian noise,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.5488990570212815
6,Gaussian noise,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3583900698147178
6,Gaussian noise,Logistic Regression,3,WBC_max,False,False,Hematologic,1.155330170383612
6,Gaussian noise,Logistic Regression,4,Platelets_min,False,False,Hematologic,1.153787452505552
6,Gaussian noise,Logistic Regression,5,PaO2_count,False,False,Measurement process,1.0860881765822203
6,Gaussian noise,Logistic Regression,6,NIMAP_missing,False,False,Measurement process,1.0492357183525465
6,Gaussian noise,Logistic Regression,7,GCS_mean,False,False,Neurological,0.9598453017920271
6,Gaussian noise,Logistic Regression,8,Urine_mean,False,False,Renal,0.9416998230570688
6,Gaussian noise,Logistic Regression,9,Creatinine_max,False,False,Renal,0.8769877979874409
6,Gaussian noise,Logistic Regression,10,Creatinine_min,False,False,Renal,0.8486463251929987
6,Gaussian noise,Logistic Regression,11,DiasABP_mean,False,False,Cardiovascular,0.829942327367081
6,Gaussian noise,Logistic Regression,12,WBC_std,False,False,Hematologic,0.8262786015170697
6,Gaussian noise,Logistic Regression,13,Platelets_last,False,False,Hematologic,0.8260267571029011
6,Gaussian noise,Logistic Regression,14,pH_last,False,False,Metabolic / acid-base,0.8098551652214926
6,Gaussian noise,Logistic Regression,15,K_mean,False,False,Other clinical,0.7864531969752537
6,Gaussian noise,Logistic Regression,16,Platelets_first,False,False,Hematologic,0.7861912125898962
6,Gaussian noise,Logistic Regression,17,HR_mean,False,False,Cardiovascular,0.7746061393691265
