model,recall,precision,threshold,baseline_death_rate
mlp,0.9982905982905983,0.16092587489666574,0.006955266464501619,0.14625
mlp,0.9982905982905983,0.1609702315325248,0.0069569433107972145,0.14625
mlp,0.9982905982905983,0.16101461262751585,0.006958524696528912,0.14625
mlp,0.9982905982905983,0.16105901820187535,0.0069627002812922,0.14625
mlp,0.9982905982905983,0.16110344827586207,0.006975316442549229,0.14625
mlp,0.9982905982905983,0.16114790286975716,0.006989242043346167,0.14625
mlp,0.9982905982905983,0.1611923820038642,0.006999594625085592,0.14625
mlp,0.9982905982905983,0.1612368856985091,0.0070051648654043674,0.14625
mlp,0.9982905982905983,0.16128141397404033,0.0070057217963039875,0.14625
mlp,0.9982905982905983,0.16132596685082873,0.007017455063760281,0.14625
mlp,0.9982905982905983,0.16137054434926776,0.0070184217765927315,0.14625
mlp,0.9982905982905983,0.16141514648977334,0.007019283249974251,0.14625
mlp,0.9982905982905983,0.16145977329278408,0.007020559161901474,0.14625
mlp,0.9982905982905983,0.16150442477876106,0.007036612834781408,0.14625
mlp,0.9982905982905983,0.16154910096818811,0.007054539863020182,0.14625
mlp,0.9982905982905983,0.16159380188157166,0.007059929892420769,0.14625
mlp,0.9982905982905983,0.1616385275394409,0.007068837061524391,0.14625
mlp,0.9982905982905983,0.16168327796234774,0.007070658262819052,0.14625
mlp,0.9982905982905983,0.1617280531708668,0.007071046624332666,0.14625
mlp,0.9982905982905983,0.16177285318559556,0.0070729549042880535,0.14625
mlp,0.9982905982905983,0.16181767802715433,0.007082686759531498,0.14625
mlp,0.9982905982905983,0.16186252771618626,0.0071107856929302216,0.14625
mlp,0.9982905982905983,0.16190740227335737,0.007120077032595873,0.14625
mlp,0.9982905982905983,0.16195230171935662,0.007128272671252489,0.14625
mlp,0.9982905982905983,0.16199722607489597,0.007146337069571018,0.14625
mlp,0.9982905982905983,0.16204217536071033,0.007147321477532387,0.14625
mlp,0.9982905982905983,0.1620871495975576,0.007153916638344526,0.14625
mlp,0.9982905982905983,0.16213214880621876,0.007162300404161215,0.14625
mlp,0.9982905982905983,0.16217717300749793,0.0072038923390209675,0.14625
mlp,0.9982905982905983,0.1622222222222222,0.007208040915429592,0.14625
mlp,0.9982905982905983,0.16226729647124202,0.007216416299343109,0.14625
mlp,0.9982905982905983,0.1623123957754308,0.007221514824777842,0.14625
mlp,0.9982905982905983,0.1623575201556853,0.007243255153298378,0.14625
mlp,0.9982905982905983,0.16240266963292546,0.007249474059790373,0.14625
mlp,0.9982905982905983,0.16244784422809458,0.007251049391925335,0.14625
mlp,0.9982905982905983,0.16249304396215916,0.007262007333338261,0.14625
mlp,0.9982905982905983,0.1625382688561091,0.007267327979207039,0.14625
mlp,0.9982905982905983,0.16258351893095768,0.007268507964909077,0.14625
mlp,0.9982905982905983,0.16262879420774157,0.007269271183758974,0.14625
mlp,0.9982905982905983,0.1626740947075209,0.007287380285561085,0.14625
mlp,0.9982905982905983,0.16271942045137922,0.007287918124347925,0.14625
mlp,0.9982905982905983,0.16276477146042365,0.007302131038159132,0.14625
mlp,0.9982905982905983,0.16281014775578478,0.007303573191165924,0.14625
mlp,0.9982905982905983,0.16285554935861685,0.007327171042561531,0.14625
mlp,0.9982905982905983,0.16290097629009762,0.007327989675104618,0.14625
mlp,0.9982905982905983,0.16294642857142858,0.007336354348808527,0.14625
mlp,0.9982905982905983,0.16299190622383478,0.007339209318161011,0.14625
mlp,0.9982905982905983,0.16303740926856505,0.007346132304519415,0.14625
mlp,0.9982905982905983,0.16308293772689192,0.007346466649323702,0.14625
mlp,0.9982905982905983,0.16312849162011173,0.007355206646025181,0.14625
mlp,0.9982905982905983,0.16317407096954456,0.007360402494668961,0.14625
mlp,0.9982905982905983,0.16321967579653437,0.007362197618931532,0.14625
mlp,0.9982905982905983,0.16326530612244897,0.0073689608834683895,0.14625
mlp,0.9982905982905983,0.16331096196868009,0.007371971383690834,0.14625
mlp,0.9982905982905983,0.16335664335664335,0.007389144506305456,0.14625
mlp,0.9982905982905983,0.1634023503077784,0.0074051483534276485,0.14625
mlp,0.9982905982905983,0.16344808284354884,0.007406041957437992,0.14625
mlp,0.9982905982905983,0.16349384098544234,0.007423716131597757,0.14625
mlp,0.9982905982905983,0.1635396247549706,0.007427286356687546,0.14625
mlp,0.9982905982905983,0.16358543417366947,0.007441628724336624,0.14625
mlp,0.9982905982905983,0.1636312692630989,0.007444404065608978,0.14625
