model,fpr,tpr,threshold
xgboost_auc_optimized,0.07496339677891654,0.5282051282051282,0.31749165
xgboost_auc_optimized,0.07525622254758418,0.5282051282051282,0.31744453
xgboost_auc_optimized,0.07525622254758418,0.5316239316239316,0.31650105
xgboost_auc_optimized,0.07554904831625182,0.5316239316239316,0.31490225
xgboost_auc_optimized,0.07554904831625182,0.5333333333333333,0.31242123
xgboost_auc_optimized,0.07730600292825769,0.5333333333333333,0.30886242
xgboost_auc_optimized,0.07730600292825769,0.5367521367521367,0.30768248
xgboost_auc_optimized,0.07759882869692533,0.5367521367521367,0.3076393
xgboost_auc_optimized,0.07759882869692533,0.5384615384615384,0.30718577
xgboost_auc_optimized,0.07789165446559297,0.5384615384615384,0.30631462
xgboost_auc_optimized,0.07789165446559297,0.5401709401709401,0.3057457
xgboost_auc_optimized,0.07818448023426061,0.5401709401709401,0.30456203
xgboost_auc_optimized,0.07818448023426061,0.5435897435897435,0.30411202
xgboost_auc_optimized,0.07964860907759883,0.5435897435897435,0.30084783
xgboost_auc_optimized,0.07964860907759883,0.5452991452991452,0.30061933
xgboost_auc_optimized,0.08140556368960468,0.5452991452991452,0.29897177
xgboost_auc_optimized,0.08140556368960468,0.5470085470085471,0.29790688
xgboost_auc_optimized,0.08345534407027819,0.5470085470085471,0.29399034
xgboost_auc_optimized,0.08345534407027819,0.5521367521367522,0.29304916
xgboost_auc_optimized,0.0843338213762811,0.5521367521367522,0.29242826
xgboost_auc_optimized,0.0843338213762811,0.5572649572649573,0.29104936
xgboost_auc_optimized,0.0849194729136164,0.5572649572649573,0.2900945
xgboost_auc_optimized,0.0849194729136164,0.558974358974359,0.28995016
xgboost_auc_optimized,0.08521229868228404,0.558974358974359,0.28951627
xgboost_auc_optimized,0.08521229868228404,0.5606837606837607,0.28938174
xgboost_auc_optimized,0.08843338213762811,0.5606837606837607,0.28411487
xgboost_auc_optimized,0.08843338213762811,0.5641025641025641,0.28190565
xgboost_auc_optimized,0.08872620790629575,0.5641025641025641,0.28150237
xgboost_auc_optimized,0.08872620790629575,0.5658119658119658,0.28144082
xgboost_auc_optimized,0.08931185944363104,0.5658119658119658,0.28086165
xgboost_auc_optimized,0.08931185944363104,0.5692307692307692,0.2792211
xgboost_auc_optimized,0.0910688140556369,0.5692307692307692,0.27637318
xgboost_auc_optimized,0.0910688140556369,0.5709401709401709,0.27625847
xgboost_auc_optimized,0.09224011713030747,0.5709401709401709,0.2737548
xgboost_auc_optimized,0.09224011713030747,0.5743589743589743,0.2733139
xgboost_auc_optimized,0.09253294289897511,0.5743589743589743,0.2721195
xgboost_auc_optimized,0.09253294289897511,0.576068376068376,0.2713164
xgboost_auc_optimized,0.09282576866764275,0.576068376068376,0.27014947
xgboost_auc_optimized,0.09282576866764275,0.5777777777777777,0.26998323
xgboost_auc_optimized,0.09311859443631039,0.5777777777777777,0.2689597
xgboost_auc_optimized,0.09311859443631039,0.582905982905983,0.26679736
xgboost_auc_optimized,0.09341142020497804,0.582905982905983,0.26670018
xgboost_auc_optimized,0.09341142020497804,0.5846153846153846,0.26668292
xgboost_auc_optimized,0.09428989751098096,0.5846153846153846,0.2654683
xgboost_auc_optimized,0.09428989751098096,0.5863247863247864,0.26491028
xgboost_auc_optimized,0.09546120058565154,0.5863247863247864,0.2637914
xgboost_auc_optimized,0.09546120058565154,0.5897435897435898,0.26303804
xgboost_auc_optimized,0.09575402635431918,0.5897435897435898,0.26277822
xgboost_auc_optimized,0.09575402635431918,0.5914529914529915,0.2621336
xgboost_auc_optimized,0.09721815519765739,0.5914529914529915,0.26111323
xgboost_auc_optimized,0.09721815519765739,0.5931623931623932,0.2610034
xgboost_auc_optimized,0.09838945827232796,0.5931623931623932,0.25890878
xgboost_auc_optimized,0.09838945827232796,0.5965811965811966,0.258549
xgboost_auc_optimized,0.0986822840409956,0.5965811965811966,0.2576588
xgboost_auc_optimized,0.0986822840409956,0.6,0.25750387
xgboost_auc_optimized,0.09897510980966324,0.6,0.25749004
xgboost_auc_optimized,0.09897510980966324,0.6017094017094017,0.25696793
xgboost_auc_optimized,0.0992679355783309,0.6017094017094017,0.2562604
xgboost_auc_optimized,0.0992679355783309,0.6034188034188034,0.25601324
xgboost_auc_optimized,0.09985358711566618,0.6034188034188034,0.2540923
xgboost_auc_optimized,0.09985358711566618,0.611965811965812,0.25183788
xgboost_auc_optimized,0.10161054172767203,0.611965811965812,0.247771
xgboost_auc_optimized,0.10161054172767203,0.6153846153846154,0.2471295
xgboost_auc_optimized,0.10190336749633967,0.6153846153846154,0.24674127
xgboost_auc_optimized,0.10190336749633967,0.6170940170940171,0.24651338
xgboost_auc_optimized,0.10336749633967789,0.6170940170940171,0.24603759
xgboost_auc_optimized,0.10336749633967789,0.629059829059829,0.24376996
xgboost_auc_optimized,0.10688140556368961,0.629059829059829,0.24024577
xgboost_auc_optimized,0.10688140556368961,0.6307692307692307,0.23991095
xgboost_auc_optimized,0.10717423133235725,0.6307692307692307,0.23967665
xgboost_auc_optimized,0.10717423133235725,0.6324786324786325,0.23957479
xgboost_auc_optimized,0.10834553440702782,0.6324786324786325,0.2389398
xgboost_auc_optimized,0.10834553440702782,0.6341880341880342,0.23821685
xgboost_auc_optimized,0.1089311859443631,0.6341880341880342,0.2380753
xgboost_auc_optimized,0.1089311859443631,0.6358974358974359,0.23763159
xgboost_auc_optimized,0.11010248901903368,0.6358974358974359,0.23502873
xgboost_auc_optimized,0.11010248901903368,0.6376068376068376,0.23497467
xgboost_auc_optimized,0.11039531478770132,0.6376068376068376,0.23491473
xgboost_auc_optimized,0.11039531478770132,0.6393162393162393,0.23468897
xgboost_auc_optimized,0.11098096632503661,0.6393162393162393,0.23389968
xgboost_auc_optimized,0.11098096632503661,0.6410256410256411,0.23336326
xgboost_auc_optimized,0.11244509516837482,0.6410256410256411,0.2325767
xgboost_auc_optimized,0.11244509516837482,0.6427350427350428,0.23215769
xgboost_auc_optimized,0.11332357247437774,0.6427350427350428,0.23126777
xgboost_auc_optimized,0.11332357247437774,0.6444444444444445,0.23101278
xgboost_auc_optimized,0.11420204978038068,0.6444444444444445,0.23077783
xgboost_auc_optimized,0.11420204978038068,0.6461538461538462,0.23075214
xgboost_auc_optimized,0.11449487554904832,0.6461538461538462,0.23072036
xgboost_auc_optimized,0.11449487554904832,0.6478632478632479,0.23063347
xgboost_auc_optimized,0.11478770131771596,0.6478632478632479,0.23047414
xgboost_auc_optimized,0.11478770131771596,0.6495726495726496,0.2297342
xgboost_auc_optimized,0.11595900439238653,0.6495726495726496,0.22913809
xgboost_auc_optimized,0.11595900439238653,0.6512820512820513,0.22905044
xgboost_auc_optimized,0.11654465592972181,0.6512820512820513,0.22876361
xgboost_auc_optimized,0.11654465592972181,0.652991452991453,0.22864908
xgboost_auc_optimized,0.1171303074670571,0.652991452991453,0.22794774
xgboost_auc_optimized,0.1171303074670571,0.6547008547008547,0.22695799
xgboost_auc_optimized,0.12064421669106881,0.6547008547008547,0.22283351
xgboost_auc_optimized,0.12064421669106881,0.6564102564102564,0.22273538
xgboost_auc_optimized,0.12093704245973645,0.6564102564102564,0.22272298
xgboost_auc_optimized,0.12093704245973645,0.6581196581196581,0.22269185
xgboost_auc_optimized,0.12269399707174232,0.6581196581196581,0.22071111
xgboost_auc_optimized,0.12269399707174232,0.6598290598290598,0.22049062
xgboost_auc_optimized,0.12415812591508053,0.6598290598290598,0.21937136
xgboost_auc_optimized,0.12415812591508053,0.6632478632478632,0.21925682
xgboost_auc_optimized,0.12474377745241581,0.6632478632478632,0.21908407
xgboost_auc_optimized,0.12474377745241581,0.6649572649572649,0.21875963
xgboost_auc_optimized,0.1253294289897511,0.6649572649572649,0.21825661
xgboost_auc_optimized,0.1253294289897511,0.6683760683760683,0.21727768
xgboost_auc_optimized,0.12679355783308932,0.6683760683760683,0.21623474
xgboost_auc_optimized,0.12679355783308932,0.67008547008547,0.21596423
xgboost_auc_optimized,0.12884333821376281,0.67008547008547,0.2128425
xgboost_auc_optimized,0.12884333821376281,0.6717948717948717,0.2123602
xgboost_auc_optimized,0.1294289897510981,0.6717948717948717,0.21215737
xgboost_auc_optimized,0.1294289897510981,0.6735042735042736,0.21207157
xgboost_auc_optimized,0.13118594436310396,0.6735042735042736,0.20987676
xgboost_auc_optimized,0.13118594436310396,0.6752136752136753,0.20936018
xgboost_auc_optimized,0.13323572474377746,0.6752136752136753,0.2079365
xgboost_auc_optimized,0.13323572474377746,0.676923076923077,0.20789278
xgboost_auc_optimized,0.13352855051244508,0.676923076923077,0.20780271
xgboost_auc_optimized,0.13352855051244508,0.6786324786324787,0.207711
xgboost_auc_optimized,0.13440702781844802,0.6786324786324787,0.20611203
xgboost_auc_optimized,0.13440702781844802,0.6837606837606838,0.2047902
xgboost_auc_optimized,0.13469985358711567,0.6837606837606838,0.20464148
xgboost_auc_optimized,0.13469985358711567,0.6854700854700855,0.20439118
xgboost_auc_optimized,0.1349926793557833,0.6854700854700855,0.2042625
xgboost_auc_optimized,0.1349926793557833,0.6871794871794872,0.20387869
xgboost_auc_optimized,0.1364568081991215,0.6871794871794872,0.20280989
xgboost_auc_optimized,0.1364568081991215,0.6905982905982906,0.20264359
xgboost_auc_optimized,0.13733528550512444,0.6905982905982906,0.20136221
xgboost_auc_optimized,0.13733528550512444,0.6923076923076923,0.2011214
xgboost_auc_optimized,0.1376281112737921,0.6923076923076923,0.20080675
xgboost_auc_optimized,0.1376281112737921,0.694017094017094,0.20074344
xgboost_auc_optimized,0.13792093704245972,0.694017094017094,0.19990012
xgboost_auc_optimized,0.13792093704245972,0.6957264957264957,0.19983274
xgboost_auc_optimized,0.13850658857979503,0.6957264957264957,0.19833794
xgboost_auc_optimized,0.13850658857979503,0.6974358974358974,0.19743572
xgboost_auc_optimized,0.1411420204978038,0.6974358974358974,0.19370255
xgboost_auc_optimized,0.1411420204978038,0.6991452991452991,0.19360779
xgboost_auc_optimized,0.14143484626647146,0.6991452991452991,0.19357924
xgboost_auc_optimized,0.14143484626647146,0.7008547008547008,0.19354816
xgboost_auc_optimized,0.14172767203513909,0.7008547008547008,0.1934087
xgboost_auc_optimized,0.14172767203513909,0.7025641025641025,0.19332455
xgboost_auc_optimized,0.14348462664714495,0.7025641025641025,0.1918147
xgboost_auc_optimized,0.14348462664714495,0.7042735042735043,0.19159701
xgboost_auc_optimized,0.1452415812591508,0.7042735042735043,0.18946461
xgboost_auc_optimized,0.1452415812591508,0.705982905982906,0.18936935
xgboost_auc_optimized,0.14641288433382138,0.705982905982906,0.18743643
xgboost_auc_optimized,0.14641288433382138,0.7076923076923077,0.18707675
xgboost_auc_optimized,0.14816983894582722,0.7076923076923077,0.18537943
