model,fpr,tpr,threshold
logistic_regression,0.0187408491947291,0.2581196581196581,0.899442594954599
logistic_regression,0.0190336749633967,0.2581196581196581,0.8987880192610225
logistic_regression,0.0190336749633967,0.2615384615384615,0.8983687654444732
logistic_regression,0.0193265007320644,0.2615384615384615,0.8980027814299405
logistic_regression,0.0193265007320644,0.2632478632478632,0.8977373151323729
logistic_regression,0.019619326500732,0.2632478632478632,0.8975066292729524
logistic_regression,0.019619326500732,0.2649572649572649,0.8973400206638237
logistic_regression,0.0207906295754026,0.2649572649572649,0.8953144077664721
logistic_regression,0.0207906295754026,0.2666666666666666,0.8951597083739392
logistic_regression,0.0213762811127379,0.2666666666666666,0.8935394324539223
logistic_regression,0.0213762811127379,0.2683760683760683,0.8923994405529606
logistic_regression,0.0216691068814055,0.2683760683760683,0.892302155384325
logistic_regression,0.0216691068814055,0.27008547008547,0.8917946850680175
logistic_regression,0.0225475841874084,0.27008547008547,0.8905387981590234
logistic_regression,0.0225475841874084,0.2752136752136752,0.8894706522050466
logistic_regression,0.023718887262079,0.2752136752136752,0.8884059265899437
logistic_regression,0.023718887262079,0.282051282051282,0.8855467112706892
logistic_regression,0.0243045387994143,0.282051282051282,0.8844334571364929
logistic_regression,0.0243045387994143,0.2837606837606837,0.8843265022209331
logistic_regression,0.0245973645680819,0.2837606837606837,0.8841584083157192
logistic_regression,0.0245973645680819,0.2871794871794871,0.8828773497227271
logistic_regression,0.0248901903367496,0.2871794871794871,0.8825296741733335
logistic_regression,0.0248901903367496,0.2905982905982906,0.8819437471434771
logistic_regression,0.0266471449487554,0.2905982905982906,0.8793898185255083
logistic_regression,0.0266471449487554,0.2923076923076923,0.8790481261417764
logistic_regression,0.0269399707174231,0.2923076923076923,0.8785558132202759
logistic_regression,0.0269399707174231,0.294017094017094,0.877673966481221
logistic_regression,0.0272327964860907,0.294017094017094,0.8772829701167264
logistic_regression,0.0272327964860907,0.3008547008547008,0.8756952072450933
logistic_regression,0.0275256222547584,0.3008547008547008,0.8756579332546184
logistic_regression,0.0275256222547584,0.3025641025641025,0.8752424694742235
logistic_regression,0.0284040995607613,0.3025641025641025,0.874150520973426
logistic_regression,0.0284040995607613,0.3042735042735042,0.872894154471542
logistic_regression,0.0289897510980966,0.3042735042735042,0.8724095420919971
logistic_regression,0.0289897510980966,0.305982905982906,0.8720088883479877
logistic_regression,0.0292825768667642,0.305982905982906,0.8708219336642069
logistic_regression,0.0292825768667642,0.3111111111111111,0.8704591227516321
logistic_regression,0.0295754026354319,0.3111111111111111,0.8704344167764336
logistic_regression,0.0295754026354319,0.3128205128205128,0.8701891023393882
logistic_regression,0.0298682284040995,0.3128205128205128,0.8697943182504665
logistic_regression,0.0298682284040995,0.3162393162393162,0.868977496592701
